company_name,category,address,city,postal_code,country,phone,email,website,instagram,facebook,tiktok,youtube,linkedin,google_rating,review_count,has_website,website_quality,lead_score,priority,source,scraped_at,maps_url,website_status,website_final_url,website_http_status,website_https,website_title,website_meta_description,website_h1,website_mobile_meta,website_has_phone,website_has_email,website_impressum,website_datenschutz,website_instagram,website_facebook,website_linkedin,website_youtube,website_tiktok,website_ssl_valid,website_load_time_ms,website_contact_form,website_robots_txt,website_sitemap,website_score,potential,ai_reason,score_reasons,sales_argument_1,sales_argument_2,sales_argument_3
Arnd Bollmann e.K. Heizung - Sanitär - Elektro,Elektriker,"Adenoyser Str. 8, 31171 Nordstemmen-Adensen",Nordstemmen,,Deutschland,05044 237,,,,,,,,4.2,,false,KEINE WEBSITE,55,HOCH,Google Maps,2026-09-15T11:17:58.066893,https://www.google.com/maps/place/Arnd+Bollmann+e.K.+Heizung+-+Sanit%C3%A4r+-+Elektro/data=!4m7!3m6!1s0x47baa256f394f80b:0xf3753a7204fe2488!8m2!3d52.1761893!4d9.7293792!16s%2Fg%2F1tq8hnt2!19sChIJC_iU81aiukcRiCT-BHI6dfM?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Keine eigene Website vorhanden, hoher Basisscore (55/100) und gute Google-Bewertung (4.2)",Keine eigene Website vorhanden.,Der Lead ist Elektriker und benötigt wahrscheinlich dringend eine professionelle Website.,"Die fehlende eigene Website ist ein starkes Vertriebssignal, welches eine schnelle Kontaktaufnahme des Vertriebs empfiehlt.",Der hohe Basisscore (55/100) und die gute Google-Bewertung (4.2) deuten auf ein großes Potenzial für Webdesign-Bedarf hin.
Scharnberger + Hasenbein Elektro GmbH,Elektriker,"Calenberger Str. 21, 31171 Nordstemmen",Nordstemmen,,Deutschland,05069 80630,info@scharnberger-hasenbein.de,http://www.scharnberger-hasenbein.de/,,,,,,5.0,,true,MITTEL,44,HOCH,Google Maps,2026-09-15T11:18:12.294075,https://www.google.com/maps/place/Scharnberger+%2B+Hasenbein+Elektro+GmbH/data=!4m7!3m6!1s0x47baa381d9683e81:0x775b427f48e1222!8m2!3d52.1688411!4d9.7891638!16s%2Fg%2F1tfmgxz5!19sChIJgT5o2YGjukcRIhKO9Ce0dQc?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://scharnberger-hasenbein.de/,200,true,Scharnberger + Hasenbein Elektro GmbH,,S+H - Der Lichtprofi,true,true,true,true,true,false,false,false,false,false,false,5843,true,true,true,74,HOCH,"Die Scharnberger + Hasenbein Elektro GmbH hat eine relativ gute Google-Bewertung von 5.0 und eine mittelmäßige Website-Qualität. Die Bereitschaft, sich über eine eigene Website zu informieren, ist bereits vorhanden, und die Firma besitzt eine direkte E-Mail-Adresse. ",Website besitzt Verbesserungspotenzial. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,"Mit der mittelmäßigen Website-Qualität besteht Verbesserungspotenzial und es ist gut möglich, dass die Scharnberger + Hasenbein Elektro GmbH ihre Online-Präsenz verbessern möchte.","Die sehr gute Google-Bewertung von 5.0 zeigt, dass die Scharnberger + Hasenbein Elektro GmbH ein hohes Maß an Kundenzufriedenheit aufweist und dadurch eine hohe Wahrscheinlichkeit besteht, dass sie auch im Webdesign-Bereich zufrieden mit unserer Arbeit sein wird.","Die direkte E-Mail-Adresse der Scharnberger + Hasenbein Elektro GmbH ermöglicht es uns, schnell und direkt Kontakt aufzunehmen, um sie über unsere Webdesign-Leistungen zu informieren."
Industrieservice Borrmann,Elektriker,"Oder-Neiße-Weg 2, 31171 Nordstemmen",Nordstemmen,,Deutschland,05069 8068920,,http://www.industrieservice-borrmann.de/,,,,,,4.3,,true,MITTEL,33,HOCH,Google Maps,2026-09-15T11:18:20.294015,https://www.google.com/maps/place/Industrieservice+Borrmann/data=!4m7!3m6!1s0x47baa35deb885f29:0x91cecae26991150!8m2!3d52.1467789!4d9.7770894!16s%2Fg%2F11d_tq3cdn!19sChIJKV-I612jukcRUBGZJq7sHAk?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,http://www.industrieservice-borrmann.de/,200,false,Startseite,,Wir bie­ten Ihnen seit 2008 fol­gen­de Dienst­leis­tungen im Prüf­an­la­gen- und Son­der­ma­schi­nen­bau:,true,false,false,true,true,false,false,false,false,false,false,407,false,true,false,58,HOCH,Die Industrieservice Borrmann hat eine mittlere Google-Bewertung von 4.3 und eine Website Qualität von mittel. Der Basisscore ist mit 33/100 eher niedrig. Die Website besitzt Verbesserungspotenzial.,Website besitzt Verbesserungspotenzial.,"Die mittlere Google-Bewertung und die Website-Qualität weisen darauf hin, dass die Firma Potenzial für eine Verbesserung ihrer Online-Präsenz hat.","Ein hoher Basisscore würde zwar ein gutes Zeichen sein, aber hier ist die Website nicht ideal.","Eine mittlere Website-Qualität zusammen mit einem niedrigen Basisscore ist ein Signal dafür, dass die Firma möglicherweise Schwachstellen in ihrer Online-Strategie hat, die wir verbessern können."
Wunderlich Elektronik GmbH,Elektriker,"Helperder Str. 3, 31157 Sarstedt",Sarstedt,,Deutschland,05066 600050,info@wunderlich-elektronik.de,http://www.wunderlich-elektronik.de/,,,,,,5.0,,true,MITTEL,44,HOCH,Google Maps,2026-09-15T11:18:45.160563,https://www.google.com/maps/place/Wunderlich+Elektronik+GmbH/data=!4m7!3m6!1s0x47baa6e288594a47:0xe1ebc5f4ebc8b588!8m2!3d52.2526954!4d9.8517366!16s%2Fg%2F1tdm7f71!19sChIJR0pZiOKmukcRiLXI6_TF6-E?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.wunderlich-elektronik.de/,200,true,Wunderlich Elektronik GmbH – Ihr Spezialist für kundenspezifische Industrieelektronik,,,true,true,true,true,true,false,false,false,false,false,false,5417,false,true,true,60,HOCH,"Die Firma Wunderlich Elektronik GmbH hat eine gute Google-Bewertung von 5,0, was ein gutes Zeichen ist. Zudem gibt es eine direkte E-Mail-Adresse und eine Website, die zwar nicht optimal, aber vorhanden ist.",Website besitzt Verbesserungspotenzial. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,Die gute Google-Bewertung spricht für eine zufriedene Kundenbasis.,Die direkte E-Mail-Adresse ermöglicht einen direkten Kontakt.,Die Website bietet Möglichkeiten zur Optimierung und Verbesserung.
Elektrobau Gintaut GmbH,Elektriker,"Mühlenstraße 2, 31157 Sarstedt",Sarstedt,,Deutschland,05066 65955,,,,,,,,5.0,,false,KEINE WEBSITE,58,HOCH,Google Maps,2026-09-15T11:18:52.064057,https://www.google.com/maps/place/Elektrobau+Gintaut+GmbH/data=!4m7!3m6!1s0x47baa6ec205a68bd:0x395babfe2e5f41f6!8m2!3d52.2322997!4d9.8553528!16s%2Fg%2F11d_tp2dpc!19sChIJvWhaIOymukcR9kFfLv6rWzk?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Der Lead Elektrobau Gintaut GmbH aus der Branche Elektriker in Sarstedt hat keine eigene Website und eine sehr gute Google-Bewertung. Diese beiden Faktoren deuten darauf hin, dass es wahrscheinlich einen hohen Bedarf an einer modernen Website und professionellem Webdesign gibt. Der Basisscore von 58/100 unterstützt diese Einschätzung.",Keine eigene Website vorhanden. | Sehr gute Google-Bewertung.,Konkretes Argument 1: Keine eigene Website - ein starkes Signal für einen hohen Bedarf an Webdesign.,Konkretes Argument 2: Sehr gute Google-Bewertung - das Unternehmen scheint einen hohen Wert auf Online-Erscheinung zu legen.,Konkretes Argument 3: Potenzieller Bedarf an einer modernen Website und professionellem Webdesign.
EP:Burandt + Hoffmann,Elektriker,"Holztorstraße 55, 31157 Sarstedt",Sarstedt,,Deutschland,05066 2783,burandt.hoffmann@htp-tel.de,https://www.ep.de/burandt-hoffmann,,,,,,4.7,,true,HOCH,31,HOCH,Google Maps,2026-09-15T11:18:58.925378,https://www.google.com/maps/place/EP:Burandt+%2B+Hoffmann/data=!4m7!3m6!1s0x47baa6e976c3fac7:0x3db20c899735c227!8m2!3d52.2337397!4d9.8496126!16s%2Fg%2F1tywx1c0!19sChIJx_rDdummukcRJ8I1l4kMsj0?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.ep.de/burandt-hoffmann,200,true,EP:Burandt + Hoffmann - in Sarstedt I ElectronicPartner,Ihr Fachhändler für Unterhaltungselektronik & Haushaltsgeräte ✓ Aktuelle Angebote ✓ Top Beratung ✓ Bester Service ✓ Onlineshop ✓ kostenfreie Abholung ✓,EP:Burandt & Hoffmann: Ihr Experte in Sachen Technik und Elektronik,true,true,true,true,true,true,true,false,false,false,false,391,true,true,true,96,HOCH,"Die Website ist bereits relativ gut und hat eine sehr gute Google-Bewertung. Die direkte E-Mail-Adresse ist vorhanden. Der Basisscore ist jedoch nur 31/100, was einen Grund zur Besorgnis gibt.",Website ist bereits relativ gut. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,Die gute Websitequalität und die hohe Google-Bewertung sprechen für eine sehr positive Kundenbilanz.,Die direkte E-Mail-Adresse ermöglicht eine direkte Kommunikation mit dem Kunden.,"Der niedrige Basisscore kann durch eine professionelle Webdesign-Lösung verbessert werden, was ein großes Potenzial für unsere Agentur bietet."
Elektrotechnik-Acik,Elektriker,"Zum Holzfeld 32, 30880 Laatzen",Sarstedt,,Deutschland,01511 4140966,,,,,,,,4.6,,false,KEINE WEBSITE,58,HOCH,Google Maps,2026-09-15T11:19:06.819817,https://www.google.com/maps/place/Elektrotechnik-Acik/data=!4m7!3m6!1s0x47baa13e247a7969:0x7970ab54f7683174!8m2!3d52.2863262!4d9.8325185!16s%2Fg%2F11rqlft1gk!19sChIJaXl6JD6hukcRdDFo91SrcHk?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Die Firma Elektrotechnik-Acik hat keine eigene Website, was ein starker Vertriebssignal ist. Die sehr gute Google-Bewertung von 4,6 spricht für eine positive Reputation, aber sagt noch nichts über den Bedarf an Webdesign aus. Der Basisscore von 58/100 bestätigt, dass dies ein interessanter Lead ist.",Keine eigene Website vorhanden. | Sehr gute Google-Bewertung.,"Die Firma hat möglicherweise Bedarf an einer modernen Website, um sich im Internet präsentieren zu können.","Die fehlende eigene Website könnte ein Sicherheitsrisiko darstellen, wenn sie andere Online-Angebote nutzt.","Eine eigene Website würde der Firma helfen, ihre Marke zu stärken und ihre Zielgruppe besser zu erreichen."
Elektro-Höfer; Höfer GmbH & Co. KG,Elektriker,"Ippenstedter Str. 23, 30982 Pattensen-Jeinsen",Sarstedt,,Deutschland,05066 7685,,https://elektro-hoefer.de/,,,,,,4.3,,true,,25,HOCH,Google Maps,2026-09-15T11:19:13.858059,https://www.google.com/maps/place/Elektro-H%C3%B6fer;+H%C3%B6fer+GmbH+%26+Co.+KG/data=!4m7!3m6!1s0x47baa15922957ed9:0xd9d38e4417432b5d!8m2!3d52.2149818!4d9.790423!16s%2Fg%2F1tdltcv0!19sChIJ2X6VIlmhukcRXStDF0SO09k?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,NICHT ERREICHBAR,,,,,,,,,,,,,,,,,,,,,,,HOCH,"Die Website von Elektro-Höfer ist vorhanden, aber die Qualität ist noch nicht eindeutig bewertet. Die Google-Bewertung von 4,3 ist gut, aber das bedeutet nicht automatisch einen hohen Bedarf an Webdesign. Die Firma ist jedoch in der Branche der Elektrohandel und hat eine eigene Website, was ein starkes Vertriebssignal ist.","Website vorhanden, Qualität noch nicht eindeutig bewertet.","Elektro-Höfer hat eine eigene Website, was ein wichtiger Schritt für die Präsenz in der digitalen Welt ist.","Die Google-Bewertung von 4,3 zeigt, dass die Firma bereits ein gutes Online-Erscheinungsbild hat und möglicherweise an einer Verbesserung interessiert ist.","Der Basisscore von 25/100 zeigt, dass es bereits Ansatzpunkte für Verbesserungen gibt, die wir bei einem ersten Kontakt ansprechen können."
Elektro Service Staudte,Elektriker,"Am Kamp 16, 30880 Laatzen",Sarstedt,,Deutschland,0511 2613815,info@elektro-staudte.de,https://www.elektro-staudte.de/,,,,,,5.0,,true,MITTEL,44,HOCH,Google Maps,2026-09-15T11:19:20.971916,https://www.google.com/maps/place/Elektro+Service+Staudte/data=!4m7!3m6!1s0x47b00a746dac7487:0x43cf319dd0c9319c!8m2!3d52.3000414!4d9.8064387!16s%2Fg%2F1v4k5kgv!19sChIJh3SsbXQKsEcRnDHJ0J0xz0M?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.elektro-staudte.de/,200,true,Solaranlagen Raimo Staudte Hannover-Laatzen,"Elektro-Service Raimo Staudte aus 30880 Hannover-Laatzen: Ihr kompetenter Ansprechpartner rund um die Neuerrichtung, Erweiterung, Optimierung und Reparatur von Solaranlagen/Photovoltaikanlagen",SOLARANLAGEN / PHOTOVOLTAIKANLAGEN,true,false,false,true,true,false,false,false,false,false,false,203,false,true,true,74,HOCH,"Die Firma besitzt eine Website, hat jedoch potenzielles Verbesserungspotenzial. Eine hohe Google-Bewertung und direkte E-Mail-Adresse sprechen für ein hohes Engagement des Unternehmens. Der Basisscore liegt bei 44/100.",Website besitzt Verbesserungspotenzial. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,Die Firma hat eine direkte E-Mail-Adresse und ist somit leicht kontaktierbar.,Eine hohe Google-Bewertung von 5.0 weist auf eine hohe Kundenzufriedenheit hin.,"Die Website hat Verbesserungspotenzial, aber ist bereits vorhanden. Das bedeutet, das Unternehmen ist bereit, sich online zu präsentieren."
Schoenfeld Elektrotechnik,Elektriker,"Voss-Straße 32A, 31157 Sarstedt",Sarstedt,,Deutschland,05066 691660,,,,,,,,,,false,KEINE WEBSITE,48,HOCH,Google Maps,2026-09-15T11:19:28.587070,https://www.google.com/maps/place/Schoenfeld+Elektrotechnik/data=!4m7!3m6!1s0x47baa6e975022661:0xb4a6520b489929fc!8m2!3d52.227593!4d9.8427337!16s%2Fg%2F11fkf88811!19sChIJYSYCdemmukcR_CmZSAtSprQ?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,KEINE WEBSITE,,,,,,,,,,,,,,,,,,,,,,100,HOCH,"Keine eigene Website vorhanden, was ein starkes Signal für einen Webdesign-Bedarf ist.",Keine eigene Website vorhanden.,"Die Firma ist Elektriker und benötigt wahrscheinlich eine professionelle Website, um ihre Dienstleistungen zu präsentieren.","Die fehlende Website weist darauf hin, dass die Firma möglicherweise noch nicht online präsent ist und ein großes Potenzial für die Optimierung ihrer Online-Ausstattung hat.",Durch die Kontaktaufnahme mit der Firma können wir ein Angebot für eine professionelle Website und die damit verbundenen Vorteile präsentieren.
H&B ElektroSolution GbR,Elektriker,"Rösenstraße 10, 31185 Söhlde",Schellerten,,Deutschland,01512 1692373,,https://hbelektrosolution.de/,,,,,,4.7,,true,NIEDRIG,48,HOCH,Google Maps,2026-09-15T11:19:51.188243,https://www.google.com/maps/place/H%26B+ElektroSolution+GbR/data=!4m7!3m6!1s0x47a553e8f2bd81a7:0x62adc940f8875ff6!8m2!3d52.157139!4d10.1646252!16s%2Fg%2F11zcw21v57!19sChIJp4G98uhTpUcR9l-H-EDJrWI?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://hbelektrosolution.de/,200,true,,,,true,false,false,false,false,false,false,false,false,false,false,892,false,true,true,42,HOCH,"Die Firma H&B ElektroSolution GbR verfügt bereits über eine Website, die zwar als schwach bewertet wird, aber eine sehr gute Google-Bewertung von 4,7 hat. Dies könnte ein Signal dafür sein, dass die Firma in der Digitalisierung investiert und Wert auf ein gutes Online-Erscheinungsbild legt. Der Python-Basis-Score von 48/100 unterstützt diese Einschätzung und weist auf ein potenzielles Interesse an Webdesign-Dienstleistungen hin.",Vorhandene Website wurde als schwach bewertet. | Sehr gute Google-Bewertung.,"Die Firma hat bereits eine Website, die möglicherweise nicht optimal ist, aber sie ist da und könnte daher an Verbesserungen interessiert sein.","Die sehr gute Google-Bewertung weist darauf hin, dass die Firma Wert auf ein gutes Online-Erscheinungsbild legt und daher möglicherweise an Verbesserungen der Website interessiert ist.","Der hohe Basis-Score von 48/100 zeigt, dass die Firma potenziell an Webdesign-Dienstleistungen interessiert ist und daher sollte sie schnellstmöglich vom Vertrieb kontaktiert werden."
MDEC,Elektriker,"Zum Anger 18, 31174 Schellerten-Ottbergen",Schellerten,,Deutschland,05123 4000400,,http://www.mdec.biz/,,,,,,,,true,,18,HOCH,Google Maps,2026-09-15T11:19:57.657267,https://www.google.com/maps/place/MDEC/data=!4m7!3m6!1s0x47baacfa7c0fb895:0x2faec7279eb9f6a!8m2!3d52.1532365!4d10.0871323!16s%2Fg%2F1w0sbzq6!19sChIJlbgPfPqsukcRap_reXLs-gI?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,NICHT ERREICHBAR,,,,,,,,,,,,,,,,,,,,,,,HOCH,"Website vorhanden, aber Qualität noch nicht eindeutig bewertet. Das ist ein klares Signal für Webdesignbedarf. Der Basisscore von 18/100 unterstützt diese Einschätzung.","Website vorhanden, Qualität noch nicht eindeutig bewertet.","Die Firma MDEC ist auf Webdesignbedarf angewiesen, da sie eine Website mit unklarer Qualität hat.","Die Anwesenheit einer Website ist ein starkes Signal für Webdesignbedarf, besonders wenn die Qualität noch nicht bewertet wurde.","Ein Basisscore von 18/100 legt nahe, dass der Lead potenziell für Webdesign interessiert ist."
Haustechnik Gleitz,Elektriker,"Zankenburg 10, 31174 Schellerten",Schellerten,,Deutschland,05123 4090550,shk-gleitz@web.de,http://www.gleitz-haustechnik.de/,,,,,,3.3,,true,HOCH,24,HOCH,Google Maps,2026-09-15T11:20:05.028407,https://www.google.com/maps/place/Haustechnik+Gleitz/data=!4m7!3m6!1s0x47baab34c6a7cc9f:0x16f73337c25a8be!8m2!3d52.2267645!4d10.1234006!16s%2Fg%2F11fb12w1dh!19sChIJn8ynxjSrukcRvqglfDNzbwE?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.gleitz-haustechnik.de,200,true,"Haustechnik Gleitz, Start, 31774 Schellerten","Start, Ölheizung, Gasheizung, Pelletheizung, Wärmepumpen, Solaranlagen, Blockheizkraftwerk, Lüftung, Bad Planung / Renovierung, Wartung,  in 31774 Schellerten",Trinkwasserhygiene: Ein Fall für den SHK-Profi,true,true,true,true,true,false,false,false,false,false,false,772,false,true,true,84,HOCH,"Die Website der Firma Haustechnik Gleitz hat eine HOCH-Qualität und eine Google-Bewertung von 3,3. Der Basisscore von 24/100 ist relativ niedrig, aber die Faktische Bewertung zeigt zwei positive Merkmale: Die Website ist bereits relativ gut und eine direkte E-Mail-Adresse ist vorhanden.",Website ist bereits relativ gut. | Direkte E-Mail-Adresse vorhanden.,"Der hohe Qualitätslevel der Website weist auf ein hohes Maß an Engagement und Professionalität hin, was ein gutes Zeichen für potenzielle Webdesign-Bedarf ist.","Die Verfügbarkeit einer direkten E-Mail-Adresse ermöglicht es uns, direkten Kontakt aufzunehmen und mögliche Anforderungen an Webdesign zu besprechen.","Obwohl der Basisscore relativ niedrig ist, sprechen die positiven Merkmale der Website und die verfügbare Kontaktinformation gegen eine niedrige Priorität."
Enegieberatung Ingenieur Aigner,Elektriker,"Eulenstraße 4, 31174 Schellerten",Schellerten,,Deutschland,05123 4525,aigner@andreasaigner.de,http://www.andreasaigner.de/,,,,,,5.0,,true,MITTEL,44,HOCH,Google Maps,2026-09-15T11:20:13.027566,https://www.google.com/maps/place/Enegieberatung+Ingenieur+Aigner/data=!4m7!3m6!1s0x47baacfbce69a725:0xa138addca414ba17!8m2!3d52.1508387!4d10.0840027!16s%2Fg%2F1tdkl9yl!19sChIJJadpzvusukcRF7oUpNytOKE?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,http://www.andreasaigner.de/,200,false,Ihr Energieberater,"EDL, Energieausweis, Energieberatung, Energieberater, Andreas Aigner Bau Architektur Ingenieur Energiemanagement Gutachten Entwurfsverfasser Ottbergen Schellerten Hildesheim Energieberatung KfW BAFA dena Wärmeschutz Dampfdiffusion Wärmedurchgang luftdicht 1946 Gewerbe KMU systemische Optimierung Stromeinsparung",Ingenieurbüro Ottbergen Dipl.-Ing. Andreas Aigner,false,true,true,true,true,false,false,false,false,false,false,1909,false,true,true,59,HOCH,"Der Lead besitzt eine sehr gute Google-Bewertung und eine direkte E-Mail-Adresse. Zudem hat die Firma eine Website, die zwar Verbesserungspotenzial besitzt, aber insgesamt eine gute Grundlage für eine erfolgreiche Zusammenarbeit bietet.",Website besitzt Verbesserungspotenzial. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,Die sehr gute Google-Bewertung von 5.0 spricht für eine professionelle und zufriedenstellende Arbeit der Firma.,Die direkte E-Mail-Adresse ermöglicht einen schnellen und effektiven Kommunikationsweg.,"Die Website, obwohl Verbesserungspotenzial aufweisend, bietet eine Basis für eine Zusammenarbeit und kann als Ausgangspunkt für eine Verbesserung der Online-Anwesenheit der Firma genutzt werden."
Dalhoff & Heise GmbH,Elektriker,"Inselweg 5, 31174 Schellerten",Schellerten,,Deutschland,05123 4009966,kontakt@dalhoffundheise.de,https://dalhoffundheise.de/,,,,,,5.0,,true,HOCH,31,HOCH,Google Maps,2026-09-15T11:20:20.691478,https://www.google.com/maps/place/Dalhoff+%26+Heise+GmbH/data=!4m7!3m6!1s0x47baabe0747f0dff:0x347add714266258d!8m2!3d52.2066294!4d10.1057084!16s%2Fg%2F11y4n4vzyz!19sChIJ_w1_dOCrukcRjSVmQnHdejQ?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://dalhoffundheise.de/,200,true,"Sanitär, Heizung und Klimatechnik | Dalhoff & Heise GmbH","Sanitär, Heizung & Klimatechnik aus Hildesheim. Dalhoff & Heise – Ihr Fachbetrieb für Bad, Heizung und Wärmepumpen. Jetzt beraten lassen!",Meisterbetrieb Dalhoff und Heise,true,true,true,true,true,false,false,false,false,false,false,906,true,true,true,92,HOCH,"Die Firma Dalhoff & Heise GmbH besitzt eine sehr gute Google-Bewertung (5,0) und eine hervorragende Websitequalität. Zudem ist die Website bereits vorhanden und die direkte E-Mail-Adresse ist bekannt. Der Basisscore beträgt 31/100, was für eine Elektrikerfirma relativ gut ist.",Website ist bereits relativ gut. | Sehr gute Google-Bewertung. | Direkte E-Mail-Adresse vorhanden.,"Die sehr gute Google-Bewertung von 5,0 spricht für eine sehr zufriedenstellende Arbeit der Firma Dalhoff & Heise GmbH.","Die hohe Websitequalität zeigt, dass die Firma Wert auf ein gutes Online-Auftritt legt.","Die direkte E-Mail-Adresse und die Verfügbarkeit einer Website lassen darauf schließen, dass die Firma auch im Onlinebereich aktiv ist."
Kakstein GmbH Elektro-Sanitär-Heizung,Elektriker,"Nettlinger Str. 18, 38272 Burgdorf",Schellerten,,Deutschland,05347 75931770,,http://www.kakstein.de/,,,,,,4.6,,true,HOCH,23,HOCH,Google Maps,2026-09-15T11:20:28.502114,https://www.google.com/maps/place/Kakstein+GmbH+Elektro-Sanit%C3%A4r-Heizung/data=!4m7!3m6!1s0x47a553a12530fc65:0xad13c18e5a9e6a4a!8m2!3d52.1520652!4d10.1953468!16s%2Fg%2F1tj72m00!19sChIJZfwwJaFTpUcRSmqeWo7BE60?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.kakstein.de/,200,true,Kakstein GmbH Elektro-Sanitär-Heizung: Home,"Wir sind für Sie rund um die Uhr im Einsatz - wir reparieren, installieren, konfigurieren und sanieren. Ihr Fachbetrieb",117343_kakstein,true,true,false,true,true,false,false,false,false,false,false,336,true,true,true,88,HOCH,"Die Website der Firma Kakstein GmbH Elektro-Sanitär-Heizung ist bereits vorhanden und qualitativ hochwertig. Die sehr gute Google-Bewertung und der hohe Basisscore deuten darauf hin, dass der Lead ein hohes Potenzial für den Verkauf von Webdesign-Dienstleistungen hat.",Website ist bereits relativ gut. | Sehr gute Google-Bewertung.,Die Firma hat bereits eine gute Online-Präsenz und könnte ihre Website weiter optimieren.,"Die sehr gute Google-Bewertung von 4,6 deutet darauf hin, dass die Firma sich um ihre Online-Auftritte kümmert und möglicherweise an einem professionellen Webdesign interessiert ist.","Der hohe Basisscore von 23/100 lässt auf eine mögliche Schwachstelle in der Online-Präsenz der Firma schließen, die durch Webdesign-Dienstleistungen behoben werden könnte."
Jörg Bokelmann,Elektriker,"Teichstraße 16, 31174 Schellerten-Ottbergen",Schellerten,,Deutschland,05123 7800,shk-bokelmann@t-online.de,http://www.bokelmann-shk.de/,,,,,,4.4,,true,HOCH,28,HOCH,Google Maps,2026-09-15T11:20:35.180640,https://www.google.com/maps/place/J%C3%B6rg+Bokelmann/data=!4m7!3m6!1s0x47baacf909667083:0xb114dc992e043546!8m2!3d52.1512135!4d10.0808277!16s%2Fg%2F1thn4mh0!19sChIJg3BmCfmsukcRRjUELpncFLE?authuser=0&hl=de&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,ERREICHBAR,https://www.bokelmann-shk.de/,200,true,Herzlich willkommen - Schellerten,Herzlich willkommen bei Jörg Bokelmann Heizungsbau und Sanitäranlagen in Schellerten,,true,true,true,true,true,false,false,false,false,false,false,471,true,true,true,86,HOCH,Der Lead hat eine hohe Website-Qualität und eine gute Google-Bewertung. Die Direkte E-Mail-Adresse ist auch vorhanden.,Website ist bereits relativ gut. | Direkte E-Mail-Adresse vorhanden.,Der Lead hat eine hohe Website-Qualität und somit einen hohen Bedarf an Webdesign-Service.,Die gute Google-Bewertung könnte auf ein Engagement der Firma hindeuten und somit eine hohe Bereitschaft zur Investition in Webdesign.,"Die Direkte E-Mail-Adresse ist vorhanden, was es für den Vertrieb einfacher macht, Kontakt aufzunehmen und umfassende Informationen zu erhalten."
